date_time,plant_id,ambient_temp,module_temp,irradiation,dust_level,needs_maintenance
2020-05-15 00:00:00,4135001,25.184316133333333,22.8575074,0.0,0.39963209507789,0
2020-05-15 00:15:00,4135001,25.08458866666667,22.761667866666663,0.0,0.8605714451279329,1
2020-05-15 00:30:00,4135001,24.935752600000004,22.59230553333333,0.0,0.685595153449124,0
2020-05-15 00:45:00,4135001,24.8461304,22.36085213333333,0.0,0.5789267873576293,0
2020-05-15 01:00:00,4135001,24.621525357142858,22.165422642857145,0.0,0.22481491235394924,0
2020-05-15 01:15:00,4135001,24.5360922,21.968570866666667,0.0,0.22479561626896213,0
2020-05-15 01:30:00,4135001,24.638673866666664,22.352925666666668,0.0,0.14646688973455957,0
2020-05-15 01:45:00,4135001,24.87302233333333,23.1609192,0.0,0.7929409166199481,1
2020-05-15 02:00:00,4135001,24.936930466666663,23.026113,0.0,0.5808920093945671,0
2020-05-15 02:15:00,4135001,25.0122476,23.343229266666665,0.0,0.6664580622368363,0
2020-05-15 02:30:00,4135001,25.005149333333332,23.639459266666663,0.0,0.11646759543664197,0
2020-05-15 02:45:00,4135001,24.993019533333328,24.0394858,0.0,0.8759278817295955,1
2020-05-15 03:00:00,4135001,25.016309428571425,24.384135571428573,0.0,0.7659541126403374,1
2020-05-15 03:15:00,4135001,24.985215266666664,24.35150773333333,0.0,0.26987128854262094,0
2020-05-15 03:30:00,4135001,24.93773193333333,24.060296533333336,0.0,0.24545997376568052,0
2020-05-15 03:45:00,4135001,24.87909953333333,23.709794133333336,0.0,0.24672360788274705,0
2020-05-15 04:00:00,4135001,24.6789022,22.58994153333333,0.0,0.3433937943676302,0
2020-05-15 04:15:00,4135001,24.3519308,21.78364253333333,0.0,0.5198051453057903,0
2020-05-15 04:30:00,4135001,24.0626222,21.85252493333333,0.0,0.4455560149136927,0
2020-05-15 04:45:00,4135001,24.013224200000003,22.306315,0.0,0.3329833121584336,0
2020-05-15 05:00:00,4135001,24.1771058,22.551908466666664,0.0,0.5894823157779036,0
2020-05-15 05:15:00,4135001,24.304888,22.979492071428577,0.0,0.21159508852163347,0
2020-05-15 05:30:00,4135001,24.328727266666665,23.452380466666668,0.0,0.3337157188281745,0
2020-05-15 05:45:00,4135001,24.28921113333333,23.09669193333333,0.0008627212413333,0.39308947463495336,0
2020-05-15 06:00:00,4135001,24.088446066666663,22.2067566,0.0058869571866666,0.46485598737362877,0
2020-05-15 06:15:00,4135001,24.01163526666667,22.35345866666667,0.0222816074666666,0.728140769114411,1
2020-05-15 06:30:00,4135001,23.976731266666665,22.893282,0.0494097238666666,0.25973902572668783,0
2020-05-15 06:45:00,4135001,24.21899,24.442443933333333,0.0953944536,0.5113875507308893,0
2020-05-15 07:00:00,4135001,24.5373984,27.185652866666665,0.1419404433333333,0.573931655089634,0
2020-05-15 07:15:00,4135001,24.8159595,28.888477857142853,0.1547126757142856,0.13716033017599819,0
2020-05-15 07:30:00,4135001,24.988789866666668,29.6056438,0.1487991533333333,0.5860358815211507,0
2020-05-15 07:45:00,4135001,25.21618033333333,29.547110933333336,0.1447934189333333,0.23641929894983324,0
2020-05-15 08:00:00,4135001,25.41951306666667,31.412544733333327,0.2016386213333333,0.15204127438822362,0
2020-05-15 08:15:00,4135001,25.95908213333333,35.5287108,0.3457076533333333,0.8591084298026667,1
2020-05-15 08:30:00,4135001,26.430782066666666,40.3180586,0.4053485726666666,0.8725056264596475,1
2020-05-15 08:45:00,4135001,26.8318298,39.08195373333332,0.3124267953333332,0.746717878493169,1
2020-05-15 09:00:00,4135001,27.6209698,45.0092326,0.6231526486666666,0.34369101533869656,0
2020-05-15 09:15:00,4135001,27.988362071428572,46.6177065,0.3448840357142857,0.1781376912051071,0
2020-05-15 09:30:00,4135001,27.516727866666667,39.136326,0.2492484,0.6473864212097256,0
2020-05-15 09:45:00,4135001,27.450107666666668,40.93057693333333,0.5412059773333334,0.45212199499168104,0
2020-05-15 10:00:00,4135001,28.632191866666663,52.5477356,0.670675372,0.19763058787582308,0
2020-05-15 10:15:00,4135001,28.768912733333337,47.633738,0.5722834766666666,0.4961415280890161,0
2020-05-15 10:30:00,4135001,29.35144260000001,49.249723266666656,0.4551483833333333,0.12751081689217472,0
2020-05-15 10:45:00,4135001,28.854707866666665,44.048325600000005,0.3619616539999999,0.8274563216630256,1
2020-05-15 11:00:00,4135001,29.410819333333336,47.68545339999999,0.6365608813333332,0.3070239852800135,0
2020-05-15 11:15:00,4135001,30.21606228571428,50.006988571428565,0.5857872135714286,0.6300178274831856,0
2020-05-15 11:30:00,4135001,30.2870728,49.8413636,0.5570693833333333,0.34936886087152874,0
2020-05-15 11:45:00,4135001,30.811049333333333,47.8363832,0.4679868693333333,0.5160544169422486,0
2020-05-15 12:00:00,4135001,31.305375066666663,49.183583533333326,0.5149625866666667,0.5373682234746238,0
2020-05-15 12:15:00,4135001,31.50729773333333,49.84449266666666,0.7878660286666666,0.24788356442042164,0
2020-05-15 12:30:00,4135001,32.147684733333335,52.35325513333333,0.6492476293333334,0.8756677022116469,1
2020-05-15 12:45:00,4135001,32.39142040000001,50.631239933333326,0.761243312,0.7201062586888917,1
2020-05-15 13:00:00,4135001,32.622796071428574,49.610767714285714,0.4160351014285714,0.8515991532513513,1
2020-05-15 13:15:00,4135001,32.49706446666666,47.01116133333333,0.489243946,0.815861880342119,1
2020-05-15 13:30:00,4135001,32.52462140000001,46.66986293333333,0.574561224,0.5783199830488681,0
2020-05-15 13:45:00,4135001,32.67847086666667,47.516884133333335,0.560985624,0.8374993880184934,1
2020-05-15 14:00:00,4135001,33.763185400000005,49.80390433333333,0.7350834633333333,0.1707940016415356,0
2020-05-15 14:15:00,4135001,34.13076993333335,55.030613,0.8936614913333333,0.25678628993531616,0
2020-05-15 14:30:00,4135001,34.08138426666667,54.51913673333334,0.466788824,0.13618183112843046,0
2020-05-15 14:45:00,4135001,33.69572221428571,47.618194642857134,0.5421384957142857,0.36026426461061145,0
2020-05-15 15:00:00,4135001,33.89057606666666,46.02908119999999,0.3988885433333333,0.4109418317515856,0
2020-05-15 15:15:00,4135001,34.043744000000004,44.28609193333333,0.4472921486666666,0.3170792254191167,0
2020-05-15 15:30:00,4135001,34.40285233333333,46.7442812,0.5651963973333332,0.7629900073215435,1
2020-05-15 15:45:00,4135001,34.430942666666674,43.9206158,0.3462306933333333,0.38540266135487145,0
2020-05-15 16:00:00,4135001,34.38115033333334,43.332853333333325,0.3581823699999999,0.32474760774990463,0
2020-05-15 16:15:00,4135001,34.12625693333333,41.007431933333336,0.3288961193333332,0.5341568665265988,0
2020-05-15 16:30:00,4135001,34.35660993333333,41.28059066666666,0.344954196,0.21273937997981013,0
2020-05-15 16:45:00,4135001,33.86159653333333,39.419075933333325,0.260346758,0.7417575846032317,1
2020-05-15 17:00:00,4135001,33.443313571428575,36.82670364285714,0.1668127414285714,0.15964051494381667,0
2020-05-15 17:15:00,4135001,33.30025473333334,35.852207400000005,0.1738986373333333,0.8895095492804138,1
2020-05-15 17:30:00,4135001,33.03212220000001,34.3384004,0.08716189,0.717795815437326,1
2020-05-15 17:45:00,4135001,32.311871133333334,31.54853933333333,0.0384030336,0.2589725452273379,0
2020-05-15 18:00:00,4135001,31.13241364285714,30.225331,0.0225449364285714,0.10441769369888193,0
2020-05-15 18:15:00,4135001,29.243110933333337,28.6825074,0.00914994484,0.7523691427638673,1
2020-05-15 18:30:00,4135001,28.495518,27.285992266666668,0.001841024544,0.6654858750780936,0
2020-05-15 18:45:00,4135001,27.8840638,25.96194653333333,0.0,0.6832057344327899,0
2020-05-15 19:00:00,4135001,27.455975400000003,25.38531306666667,0.0,0.7170162773487566,1
2020-05-15 19:15:00,4135001,27.0975484,25.200846400000003,0.0,0.1592357213872723,0
2020-05-15 19:30:00,4135001,27.01870113333333,25.745267733333336,0.00012538276,0.38677258283541815,0
2020-05-15 19:45:00,4135001,23.787237466666667,22.5114056,0.000100219904,0.1926952476201038,0
2020-05-15 20:00:00,4135001,22.66317964285714,20.290725714285717,0.0,0.7904827407004749,1
2020-05-15 20:15:00,4135001,23.412097066666668,20.736596666666667,0.0,0.5986385014620463,0
2020-05-15 20:30:00,4135001,22.30098866666667,20.375416933333337,0.0,0.3647184198821194,0
2020-05-15 20:45:00,4135001,22.0374816,20.312805133333327,0.0,0.15084668022881892,0
2020-05-15 21:00:00,4135001,22.168518066666667,20.6512674,0.0,0.34878585737252976,0
2020-05-15 21:15:00,4135001,22.1193604,20.632086200000003,0.0,0.36014665762139764,0
2020-05-15 21:30:00,4135001,22.221250333333334,20.75869966666667,0.0,0.6836849426704512,0
2020-05-15 21:45:00,4135001,22.236828466666665,20.914416666666668,0.0,0.6100459770841705,0
2020-05-15 22:00:00,4135001,22.22185842857143,20.895703928571425,0.0,0.8097701940610612,1
2020-05-15 22:15:00,4135001,22.149312533333333,20.732185866666665,0.0,0.4777719401295595,0
2020-05-15 22:30:00,4135001,22.104713866666668,20.82985206666667,0.0,0.19567539675064138,0
2020-05-15 22:45:00,4135001,22.057079933333338,21.072275666666663,0.0,0.670595829778396,0
2020-05-15 23:00:00,4135001,22.23601830769231,21.241316538461536,0.0,0.708628038893518,1
2020-05-16 02:00:00,4135001,21.68216,20.072144,0.0,0.549021758055597,0
2020-05-16 02:15:00,4135001,21.6884114,19.9192038,0.0,0.7167737439636488,1
2020-05-16 02:30:00,4135001,21.510408533333337,19.59269193333333,0.0,0.49503647709151266,0
